line_id,seq,x,y,z,r,g,b,basin_id
208,0,-253,-20,5.45175,0.7975,0.3025,0.468012,8
208,1,-252.5,-20,5.41508,0.7975,0.3025,0.468012,8
209,0,-253,-19.5,5.4486,0.3025,0.344645,0.7975,14
209,1,-252.5,-19.5,5.40963,0.3025,0.344645,0.7975,14
210,0,-253,3,5.45796,0.3025,0.344645,0.7975,14
210,1,-253,3.5,5.4251,0.3025,0.344645,0.7975,14
211,0,-253,3,5.45796,0.3025,0.344645,0.7975,14
211,1,-252.5,3,5.37043,0.3025,0.344645,0.7975,14
212,0,-253,3.5,5.4251,0.7975,0.570305,0.3025,5
212,1,-252.5,3.5,5.33881,0.7975,0.570305,0.3025,5
213,0,-253,22,5.55854,0.7975,0.570305,0.3025,5
213,1,-253,22.5,5.56104,0.7975,0.570305,0.3025,5
214,0,-253,22,5.55854,0.7975,0.570305,0.3025,5
214,1,-252.5,22,5.54429,0.7975,0.570305,0.3025,5
215,0,-253,22.5,5.56104,0.7975,0.3025,0.735817,3
215,1,-252.5,22.5,5.54886,0.7975,0.3025,0.735817,3
216,0,-253,66.5,1.09314,0.7975,0.3025,0.735817,3
216,1,-253,67,1.08502,0.7975,0.3025,0.735817,3
217,0,-253,67,1.08502,0.7975,0.3025,0.735817,3
217,1,-253,67.5,1.07945,0.7975,0.3025,0.735817,3
218,0,-253,67.5,1.07945,0.7975,0.3025,0.735817,3
218,1,-253,68,1.07606,0.7975,0.3025,0.735817,3
219,0,-253,67.5,1.07945,0.7975,0.3025,0.735817,3
219,1,-252.5,67.5,1.0735,0.7975,0.3025,0.735817,3
220,0,-253,68,1.07606,0.425866,0.3025,0.7975,6
220,1,-253,68.5,1.07447,0.425866,0.3025,0.7975,6
221,0,-253,68,1.07606,0.425866,0.3025,0.7975,6
221,1,-252.5,68,1.07313,0.425866,0.3025,0.7975,6
222,0,-253,68.5,1.07447,0.425866,0.3025,0.7975,6
222,1,-253,69,1.07431,0.425866,0.3025,0.7975,6
223,0,-253,68.5,1.07447,0.425866,0.3025,0.7975,6
223,1,-252.5,68.5,1.07462,0.425866,0.3025,0.7975,6
224,0,-253,69,1.07431,0.425866,0.3025,0.7975,6
224,1,-253,69.5,1.0752,0.425866,0.3025,0.7975,6
225,0,-253,69,1.07431,0.425866,0.3025,0.7975,6
225,1,-252.5,69,1.07755,0.425866,0.3025,0.7975,6
226,0,-253,69.5,1.0752,0.425866,0.3025,0.7975,6
226,1,-252.5,69.5,1.08151,0.425866,0.3025,0.7975,6
227,0,-253,173.5,-7.51734,0.425866,0.3025,0.7975,6
227,1,-253,174,-7.51445,0.425866,0.3025,0.7975,6
228,0,-253,173.5,-7.51734,0.425866,0.3025,0.7975,6
228,1,-252.5,173.5,-7.57306,0.425866,0.3025,0.7975,6
229,0,-253,174,-7.51445,0.3025,0.7975,0.549232,12
229,1,-252.5,174,-7.56912,0.3025,0.7975,0.549232,12
230,0,-253,236.5,-6.90312,0.3025,0.7975,0.549232,12
230,1,-253,237,-6.88875,0.3025,0.7975,0.549232,12
231,0,-253,236.5,-6.90312,0.3025,0.7975,0.549232,12
231,1,-252.5,236.5,-6.95356,0.3025,0.7975,0.549232,12
232,0,-253,237,-6.88875,0.323573,0.7975,0.3025,7
232,1,-252.5,237,-6.93772,0.323573,0.7975,0.3025,7
233,0,-253,238.5,-6.88204,0.323573,0.7975,0.3025,7
233,1,-253,239,-6.89628,0.323573,0.7975,0.3025,7
234,0,-253,238.5,-6.88204,0.323573,0.7975,0.3025,7
234,1,-252.5,238.5,-6.92799,0.323573,0.7975,0.3025,7
235,0,-253,239,-6.89628,0.3025,0.7975,0.714744,4
235,1,-252.5,239,-6.94184,0.3025,0.7975,0.714744,4
236,0,-252.5,-150,-6.92986,0.3025,0.446939,0.7975,1
236,1,-252.5,-149.5,-6.93239,0.3025,0.446939,0.7975,1
237,0,-252.5,-150,-6.92986,0.3025,0.446939,0.7975,1
237,1,-252,-150,-6.86856,0.3025,0.446939,0.7975,1
238,0,-252.5,-149.5,-6.93239,0.591378,0.7975,0.3025,2
238,1,-252,-149.5,-6.87183,0.591378,0.7975,0.3025,2
239,0,-252.5,-23,5.30812,0.591378,0.7975,0.3025,2
239,1,-252.5,-22.5,5.34654,0.591378,0.7975,0.3025,2
240,0,-252.5,-23,5.30812,0.591378,0.7975,0.3025,2
240,1,-252,-23,5.28076,0.591378,0.7975,0.3025,2
241,0,-252.5,-22.5,5.34654,0.591378,0.7975,0.3025,2
241,1,-252.5,-22,5.37565,0.591378,0.7975,0.3025,2
242,0,-252.5,-22.5,5.34654,0.591378,0.7975,0.3025,2
242,1,-252,-22.5,5.31792,0.591378,0.7975,0.3025,2
243,0,-252.5,-22,5.37565,0.7975,0.3025,0.468012,8
243,1,-252.5,-21.5,5.39629,0.7975,0.3025,0.468012,8
244,0,-252.5,-22,5.37565,0.7975,0.3025,0.468012,8
244,1,-252,-22,5.34563,0.7975,0.3025,0.468012,8
245,0,-252.5,-20,5.41508,0.7975,0.3025,0.468012,8
245,1,-252.5,-19.5,5.40963,0.7975,0.3025,0.468012,8
246,0,-252.5,-20,5.41508,0.7975,0.3025,0.468012,8
246,1,-252,-20,5.37802,0.7975,0.3025,0.468012,8
247,0,-252.5,-19.5,5.40963,0.3025,0.344645,0.7975,14
247,1,-252,-19.5,5.37056,0.3025,0.344645,0.7975,14
248,0,-252.5,3,5.37043,0.3025,0.344645,0.7975,14
248,1,-252.5,3.5,5.33881,0.3025,0.344645,0.7975,14
249,0,-252.5,3,5.37043,0.3025,0.344645,0.7975,14
249,1,-252,3,5.28933,0.3025,0.344645,0.7975,14
250,0,-252.5,3.5,5.33881,0.7975,0.570305,0.3025,5
250,1,-252,3.5,5.25877,0.7975,0.570305,0.3025,5
251,0,-252.5,22,5.54429,0.7975,0.570305,0.3025,5
251,1,-252.5,22.5,5.54886,0.7975,0.570305,0.3025,5
252,0,-252.5,22,5.54429,0.7975,0.570305,0.3025,5
252,1,-252,22,5.5265,0.7975,0.570305,0.3025,5
253,0,-252.5,22.5,5.54886,0.7975,0.3025,0.735817,3
253,1,-252,22.5,5.53287,0.7975,0.3025,0.735817,3
254,0,-252.5,67.5,1.0735,0.7975,0.3025,0.735817,3
254,1,-252.5,68,1.07313,0.7975,0.3025,0.735817,3
255,0,-252.5,68,1.07313,0.7975,0.3025,0.735817,3
255,1,-252.5,68.5,1.07462,0.7975,0.3025,0.735817,3
256,0,-252.5,68.5,1.07462,0.7975,0.3025,0.735817,3
256,1,-252.5,69,1.07755,0.7975,0.3025,0.735817,3
257,0,-252.5,69,1.07755,0.7975,0.3025,0.735817,3
257,1,-252.5,69.5,1.08151,0.7975,0.3025,0.735817,3
258,0,-252.5,69,1.07755,0.7975,0.3025,0.735817,3
258,1,-252,69,1.07642,0.7975,0.3025,0.735817,3
259,0,-252.5,69.5,1.08151,0.425866,0.3025,0.7975,6
259,1,-252.5,70,1.08611,0.425866,0.3025,0.7975,6
260,0,-252.5,69.5,1.08151,0.425866,0.3025,0.7975,6
260,1,-252,69.5,1.08304,0.425866,0.3025,0.7975,6
261,0,-252.5,70,1.08611,0.425866,0.3025,0.7975,6
261,1,-252.5,70.5,1.09089,0.425866,0.3025,0.7975,6
262,0,-252.5,70,1.08611,0.425866,0.3025,0.7975,6
262,1,-252,70,1.09023,0.425866,0.3025,0.7975,6
263,0,-252.5,70.5,1.09089,0.425866,0.3025,0.7975,6
263,1,-252,70.5,1.09753,0.425866,0.3025,0.7975,6
264,0,-252.5,173.5,-7.57306,0.425866,0.3025,0.7975,6
264,1,-252.5,174,-7.56912,0.425866,0.3025,0.7975,6
265,0,-252.5,173.5,-7.57306,0.425866,0.3025,0.7975,6
265,1,-252,173.5,-7.63483,0.425866,0.3025,0.7975,6
266,0,-252.5,174,-7.56912,0.3025,0.7975,0.549232,12
266,1,-252,174,-7.63004,0.3025,0.7975,0.549232,12
267,0,-252.5,236.5,-6.95356,0.3025,0.7975,0.549232,12
267,1,-252.5,237,-6.93772,0.3025,0.7975,0.549232,12
268,0,-252.5,236.5,-6.95356,0.3025,0.7975,0.549232,12
268,1,-252,236.5,-7.0057,0.3025,0.7975,0.549232,12
269,0,-252.5,237,-6.93772,0.323573,0.7975,0.3025,7
269,1,-252,237,-6.98844,0.323573,0.7975,0.3025,7
270,0,-252.5,238.5,-6.92799,0.323573,0.7975,0.3025,7
270,1,-252.5,239,-6.94184,0.323573,0.7975,0.3025,7
271,0,-252.5,238.5,-6.92799,0.323573,0.7975,0.3025,7
271,1,-252,238.5,-6.97565,0.323573,0.7975,0.3025,7
272,0,-252.5,239,-6.94184,0.3025,0.7975,0.714744,4
272,1,-252,239,-6.989,0.3025,0.7975,0.714744,4
273,0,-252,-150,-6.86856,0.3025,0.446939,0.7975,1
273,1,-252,-149.5,-6.87183,0.3025,0.446939,0.7975,1
274,0,-252,-150,-6.86856,0.3025,0.446939,0.7975,1
274,1,-251.5,-150,-6.80968,0.3025,0.446939,0.7975,1
275,0,-252,-149.5,-6.87183,0.591378,0.7975,0.3025,2
275,1,-251.5,-149.5,-6.81368,0.591378,0.7975,0.3025,2
276,0,-252,-23.5,5.23332,0.591378,0.7975,0.3025,2
276,1,-252,-23,5.28076,0.591378,0.7975,0.3025,2
277,0,-252,-23.5,5.23332,0.591378,0.7975,0.3025,2
277,1,-251.5,-23.5,5.20504,0.591378,0.7975,0.3025,2
278,0,-252,-23,5.28076,0.591378,0.7975,0.3025,2
278,1,-252,-22.5,5.31792,0.591378,0.7975,0.3025,2
279,0,-252,-23,5.28076,0.591378,0.7975,0.3025,2
279,1,-251.5,-23,5.25155,0.591378,0.7975,0.3025,2
280,0,-252,-22.5,5.31792,0.7975,0.3025,0.468012,8
280,1,-252,-22,5.34563,0.7975,0.3025,0.468012,8
281,0,-252,-22.5,5.31792,0.7975,0.3025,0.468012,8
281,1,-251.5,-22.5,5.28764,0.7975,0.3025,0.468012,8
282,0,-252,-20,5.37802,0.7975,0.3025,0.468012,8
282,1,-252,-19.5,5.37056,0.7975,0.3025,0.468012,8
283,0,-252,-20,5.37802,0.7975,0.3025,0.468012,8
283,1,-251.5,-20,5.34056,0.7975,0.3025,0.468012,8
284,0,-252,-19.5,5.37056,0.3025,0.344645,0.7975,14
284,1,-251.5,-19.5,5.33142,0.3025,0.344645,0.7975,14
285,0,-252,3,5.28933,0.3025,0.344645,0.7975,14
285,1,-252,3.5,5.25877,0.3025,0.344645,0.7975,14
286,0,-252,3,5.28933,0.3025,0.344645,0.7975,14
286,1,-251.5,3,5.21517,0.3025,0.344645,0.7975,14
287,0,-252,3.5,5.25877,0.7975,0.570305,0.3025,5
287,1,-251.5,3.5,5.18547,0.7975,0.570305,0.3025,5
288,0,-252,22,5.5265,0.7975,0.570305,0.3025,5
288,1,-252,22.5,5.53287,0.7975,0.570305,0.3025,5
289,0,-252,22,5.5265,0.7975,0.570305,0.3025,5
289,1,-251.5,22,5.50452,0.7975,0.570305,0.3025,5
290,0,-252,22.5,5.53287,0.7975,0.3025,0.735817,3
290,1,-251.5,22.5,5.51239,0.7975,0.3025,0.735817,3
291,0,-252,69,1.07642,0.7975,0.3025,0.735817,3
291,1,-252,69.5,1.08304,0.7975,0.3025,0.735817,3
292,0,-252,69.5,1.08304,0.7975,0.3025,0.735817,3
292,1,-252,70,1.09023,0.7975,0.3025,0.735817,3
293,0,-252,70,1.09023,0.7975,0.3025,0.735817,3
293,1,-252,70.5,1.09753,0.7975,0.3025,0.735817,3
294,0,-252,70,1.09023,0.7975,0.3025,0.735817,3
294,1,-251.5,70,1.08859,0.7975,0.3025,0.735817,3
295,0,-252,70.5,1.09753,0.425866,0.3025,0.7975,6
295,1,-252,71,1.1045,0.425866,0.3025,0.7975,6
296,0,-252,70.5,1.09753,0.425866,0.3025,0.7975,6
296,1,-251.5,70.5,1.09794,0.425866,0.3025,0.7975,6
297,0,-252,71,1.1045,0.425866,0.3025,0.7975,6
297,1,-252,71.5,1.11068,0.425866,0.3025,0.7975,6
298,0,-252,71,1.1045,0.425866,0.3025,0.7975,6
298,1,-251.5,71,1.10686,0.425866,0.3025,0.7975,6
299,0,-252,71.5,1.11068,0.425866,0.3025,0.7975,6
299,1,-252,72,1.11564,0.425866,0.3025,0.7975,6
300,0,-252,71.5,1.11068,0.425866,0.3025,0.7975,6
300,1,-251.5,71.5,1.11487,0.425866,0.3025,0.7975,6
301,0,-252,72,1.11564,0.425866,0.3025,0.7975,6
301,1,-251.5,72,1.1215,0.425866,0.3025,0.7975,6
302,0,-252,173.5,-7.63483,0.425866,0.3025,0.7975,6
302,1,-252,174,-7.63004,0.425866,0.3025,0.7975,6
303,0,-252,173.5,-7.63483,0.425866,0.3025,0.7975,6
303,1,-251.5,173.5,-7.70363,0.425866,0.3025,0.7975,6
304,0,-252,174,-7.63004,0.3025,0.7975,0.549232,12
304,1,-251.5,174,-7.69819,0.3025,0.7975,0.549232,12
305,0,-252,236.5,-7.0057,0.3025,0.7975,0.549232,12
305,1,-252,237,-6.98844,0.3025,0.7975,0.549232,12
306,0,-252,236.5,-7.0057,0.3025,0.7975,0.549232,12
306,1,-251.5,236.5,-7.05976,0.3025,0.7975,0.549232,12
307,0,-252,237,-6.98844,0.323573,0.7975,0.3025,7
307,1,-251.5,237,-7.04114,0.323573,0.7975,0.3025,7
308,0,-252,238.5,-6.97565,0.323573,0.7975,0.3025,7
308,1,-252,239,-6.989,0.323573,0.7975,0.3025,7
309,0,-252,238.5,-6.97565,0.323573,0.7975,0.3025,7
309,1,-251.5,238.5,-7.02524,0.323573,0.7975,0.3025,7
310,0,-252,239,-6.989,0.3025,0.7975,0.714744,4
310,1,-252,239.5,-7.01033,0.3025,0.7975,0.714744,4
311,0,-252,239,-6.989,0.3025,0.7975,0.714744,4
311,1,-251.5,239,-7.03798,0.3025,0.7975,0.714744,4
312,0,-252,239.5,-7.01033,0.3025,0.7975,0.714744,4
312,1,-251.5,239.5,-7.05888,0.3025,0.7975,0.714744,4
313,0,-251.5,-150,-6.80968,0.3025,0.446939,0.7975,1
313,1,-251.5,-149.5,-6.81368,0.3025,0.446939,0.7975,1
314,0,-251.5,-150,-6.80968,0.3025,0.446939,0.7975,1
314,1,-251,-150,-6.75347,0.3025,0.446939,0.7975,1
315,0,-251.5,-149.5,-6.81368,0.591378,0.7975,0.3025,2
315,1,-251,-149.5,-6.7582,0.591378,0.7975,0.3025,2
316,0,-251.5,-24,5.14728,0.591378,0.7975,0.3025,2
316,1,-251.5,-23.5,5.20504,0.591378,0.7975,0.3025,2
317,0,-251.5,-24,5.14728,0.591378,0.7975,0.3025,2
317,1,-251,-24,5.11754,0.591378,0.7975,0.3025,2
318,0,-251.5,-23.5,5.20504,0.591378,0.7975,0.3025,2
318,1,-251.5,-23,5.25155,0.591378,0.7975,0.3025,2
319,0,-251.5,-23.5,5.20504,0.591378,0.7975,0.3025,2
319,1,-251,-23.5,5.17464,0.591378,0.7975,0.3025,2
320,0,-251.5,-23,5.25155,0.7975,0.3025,0.468012,8
320,1,-251.5,-22.5,5.28764,0.7975,0.3025,0.468012,8
321,0,-251.5,-23,5.25155,0.7975,0.3025,0.468012,8
321,1,-251,-23,5.22037,0.7975,0.3025,0.468012,8
322,0,-251.5,-20,5.34056,0.7975,0.3025,0.468012,8
322,1,-251.5,-19.5,5.33142,0.7975,0.3025,0.468012,8
323,0,-251.5,-20,5.34056,0.7975,0.3025,0.468012,8
323,1,-251,-20,5.30272,0.7975,0.3025,0.468012,8
324,0,-251.5,-19.5,5.33142,0.3025,0.344645,0.7975,14
324,1,-251,-19.5,5.29224,0.3025,0.344645,0.7975,14
325,0,-251.5,3,5.21517,0.3025,0.344645,0.7975,14
325,1,-251.5,3.5,5.18547,0.3025,0.344645,0.7975,14
326,0,-251.5,3,5.21517,0.3025,0.344645,0.7975,14
326,1,-251,3,5.14845,0.3025,0.344645,0.7975,14
327,0,-251.5,3.5,5.18547,0.7975,0.570305,0.3025,5
327,1,-251.5,4,5.15303,0.7975,0.570305,0.3025,5
328,0,-251.5,3.5,5.18547,0.7975,0.570305,0.3025,5
328,1,-251,3.5,5.1194,0.7975,0.570305,0.3025,5
329,0,-251.5,4,5.15303,0.7975,0.570305,0.3025,5
329,1,-251,4,5.08769,0.7975,0.570305,0.3025,5
330,0,-251.5,22,5.50452,0.7975,0.570305,0.3025,5
330,1,-251.5,22.5,5.51239,0.7975,0.570305,0.3025,5
331,0,-251.5,22,5.50452,0.7975,0.570305,0.3025,5
331,1,-251,22,5.47772,0.7975,0.570305,0.3025,5
332,0,-251.5,22.5,5.51239,0.7975,0.3025,0.735817,3
332,1,-251,22.5,5.48674,0.7975,0.3025,0.735817,3
333,0,-251.5,70,1.08859,0.7975,0.3025,0.735817,3
333,1,-251.5,70.5,1.09794,0.7975,0.3025,0.735817,3
334,0,-251.5,70.5,1.09794,0.7975,0.3025,0.735817,3
334,1,-251.5,71,1.10686,0.7975,0.3025,0.735817,3
335,0,-251.5,71,1.10686,0.7975,0.3025,0.735817,3
335,1,-251.5,71.5,1.11487,0.7975,0.3025,0.735817,3
336,0,-251.5,71.5,1.11487,0.7975,0.3025,0.735817,3
336,1,-251.5,72,1.1215,0.7975,0.3025,0.735817,3
337,0,-251.5,71.5,1.11487,0.7975,0.3025,0.735817,3
337,1,-251,71.5,1.11128,0.7975,0.3025,0.735817,3
338,0,-251.5,72,1.1215,0.425866,0.3025,0.7975,6
338,1,-251.5,72.5,1.12627,0.425866,0.3025,0.7975,6
339,0,-251.5,72,1.1215,0.425866,0.3025,0.7975,6
339,1,-251,72,1.11916,0.425866,0.3025,0.7975,6
340,0,-251.5,72.5,1.12627,0.425866,0.3025,0.7975,6
340,1,-251.5,73,1.12871,0.425866,0.3025,0.7975,6
341,0,-251.5,72.5,1.12627,0.425866,0.3025,0.7975,6
341,1,-251,72.5,1.12505,0.425866,0.3025,0.7975,6
342,0,-251.5,73,1.12871,0.425866,0.3025,0.7975,6
342,1,-251.5,73.5,1.12834,0.425866,0.3025,0.7975,6
343,0,-251.5,73,1.12871,0.425866,0.3025,0.7975,6
343,1,-251,73,1.12843,0.425866,0.3025,0.7975,6
344,0,-251.5,73.5,1.12834,0.425866,0.3025,0.7975,6
344,1,-251,73.5,1.12884,0.425866,0.3025,0.7975,6
345,0,-251.5,173.5,-7.70363,0.425866,0.3025,0.7975,6
345,1,-251.5,174,-7.69819,0.425866,0.3025,0.7975,6
346,0,-251.5,173.5,-7.70363,0.425866,0.3025,0.7975,6
346,1,-251,173.5,-7.78037,0.425866,0.3025,0.7975,6
347,0,-251.5,174,-7.69819,0.3025,0.7975,0.549232,12
347,1,-251,174,-7.77452,0.3025,0.7975,0.549232,12
348,0,-251.5,236,-7.08296,0.3025,0.7975,0.549232,12
348,1,-251.5,236.5,-7.05976,0.3025,0.7975,0.549232,12
349,0,-251.5,236,-7.08296,0.3025,0.7975,0.549232,12
349,1,-251,236,-7.14052,0.3025,0.7975,0.549232,12
350,0,-251.5,236.5,-7.05976,0.3025,0.7975,0.549232,12
350,1,-251.5,237,-7.04114,0.3025,0.7975,0.549232,12
351,0,-251.5,236.5,-7.05976,0.3025,0.7975,0.549232,12
351,1,-251,236.5,-7.11595,0.3025,0.7975,0.549232,12
352,0,-251.5,237,-7.04114,0.323573,0.7975,0.3025,7
352,1,-251,237,-7.09604,0.323573,0.7975,0.3025,7
353,0,-251.5,238.5,-7.02524,0.323573,0.7975,0.3025,7
353,1,-251.5,239,-7.03798,0.323573,0.7975,0.3025,7
354,0,-251.5,239,-7.03798,0.323573,0.7975,0.3025,7
354,1,-251.5,239.5,-7.05888,0.323573,0.7975,0.3025,7
355,0,-251.5,239,-7.03798,0.323573,0.7975,0.3025,7
355,1,-251,239,-7.08896,0.323573,0.7975,0.3025,7
356,0,-251.5,239.5,-7.05888,0.3025,0.7975,0.714744,4
356,1,-251.5,240,-7.08715,0.3025,0.7975,0.714744,4
357,0,-251.5,239.5,-7.05888,0.3025,0.7975,0.714744,4
357,1,-251,239.5,-7.10926,0.3025,0.7975,0.714744,4
358,0,-251.5,240,-7.08715,0.3025,0.7975,0.714744,4
358,1,-251,240,-7.13705,0.3025,0.7975,0.714744,4
359,0,-251,-150,-6.75347,0.3025,0.446939,0.7975,1
359,1,-251,-149.5,-6.7582,0.3025,0.446939,0.7975,1
360,0,-251,-150,-6.75347,0.3025,0.446939,0.7975,1
360,1,-250.5,-150,-6.70015,0.3025,0.446939,0.7975,1
361,0,-251,-149.5,-6.7582,0.591378,0.7975,0.3025,2
361,1,-250.5,-149.5,-6.70561,0.591378,0.7975,0.3025,2
362,0,-251,-24.5,5.04822,0.591378,0.7975,0.3025,2
362,1,-251,-24,5.11754,0.591378,0.7975,0.3025,2
363,0,-251,-24.5,5.04822,0.591378,0.7975,0.3025,2
363,1,-250.5,-24.5,5.01657,0.591378,0.7975,0.3025,2
364,0,-251,-24,5.11754,0.591378,0.7975,0.3025,2
364,1,-251,-23.5,5.17464,0.591378,0.7975,0.3025,2
365,0,-251,-24,5.11754,0.591378,0.7975,0.3025,2
365,1,-250.5,-24,5.08541,0.591378,0.7975,0.3025,2
366,0,-251,-23.5,5.17464,0.7975,0.3025,0.468012,8
366,1,-251,-23,5.22037,0.7975,0.3025,0.468012,8
367,0,-251,-23.5,5.17464,0.7975,0.3025,0.468012,8
367,1,-250.5,-23.5,5.14197,0.7975,0.3025,0.468012,8
368,0,-251,-20,5.30272,0.7975,0.3025,0.468012,8
368,1,-251,-19.5,5.29224,0.7975,0.3025,0.468012,8
369,0,-251,-20,5.30272,0.7975,0.3025,0.468012,8
369,1,-250.5,-20,5.26449,0.7975,0.3025,0.468012,8
370,0,-251,-19.5,5.29224,0.3025,0.344645,0.7975,14
370,1,-250.5,-19.5,5.25306,0.3025,0.344645,0.7975,14
371,0,-251,3,5.14845,0.3025,0.344645,0.7975,14
371,1,-251,3.5,5.1194,0.3025,0.344645,0.7975,14
372,0,-251,3.5,5.1194,0.3025,0.344645,0.7975,14
372,1,-251,4,5.08769,0.3025,0.344645,0.7975,14
373,0,-251,3.5,5.1194,0.3025,0.344645,0.7975,14
373,1,-250.5,3.5,5.06107,0.3025,0.344645,0.7975,14
374,0,-251,4,5.08769,0.7975,0.570305,0.3025,5
374,1,-251,4.5,5.05375,0.7975,0.570305,0.3025,5
375,0,-251,4,5.08769,0.7975,0.570305,0.3025,5
375,1,-250.5,4,5.02982,0.7975,0.570305,0.3025,5
376,0,-251,4.5,5.05375,0.7975,0.570305,0.3025,5
376,1,-250.5,4.5,4.99639,0.7975,0.570305,0.3025,5
377,0,-251,22,5.47772,0.7975,0.570305,0.3025,5
377,1,-251,22.5,5.48674,0.7975,0.570305,0.3025,5
378,0,-251,22,5.47772,0.7975,0.570305,0.3025,5
378,1,-250.5,22,5.44544,0.7975,0.570305,0.3025,5
379,0,-251,22.5,5.48674,0.7975,0.3025,0.735817,3
379,1,-250.5,22.5,5.45525,0.7975,0.3025,0.735817,3
380,0,-251,71.5,1.11128,0.7975,0.3025,0.735817,3
380,1,-251,72,1.11916,0.7975,0.3025,0.735817,3
381,0,-251,72,1.11916,0.7975,0.3025,0.735817,3
381,1,-251,72.5,1.12505,0.7975,0.3025,0.735817,3
382,0,-251,72.5,1.12505,0.7975,0.3025,0.735817,3
382,1,-251,73,1.12843,0.7975,0.3025,0.735817,3
383,0,-251,73,1.12843,0.7975,0.3025,0.735817,3
383,1,-251,73.5,1.12884,0.7975,0.3025,0.735817,3
384,0,-251,73,1.12843,0.7975,0.3025,0.735817,3
384,1,-250.5,73,1.11843,0.7975,0.3025,0.735817,3
385,0,-251,73.5,1.12884,0.425866,0.3025,0.7975,6
385,1,-250.5,73.5,1.11932,0.425866,0.3025,0.7975,6
386,0,-251,173.5,-7.78037,0.425866,0.3025,0.7975,6
386,1,-251,174,-7.77452,0.425866,0.3025,0.7975,6
387,0,-251,173.5,-7.78037,0.425866,0.3025,0.7975,6
387,1,-250.5,173.5,-7.86603,0.425866,0.3025,0.7975,6
388,0,-251,174,-7.77452,0.3025,0.7975,0.549232,12
388,1,-250.5,174,-7.86003,0.3025,0.7975,0.549232,12
389,0,-251,235.5,-7.16937,0.3025,0.7975,0.549232,12
389,1,-251,236,-7.14052,0.3025,0.7975,0.549232,12
390,0,-251,235.5,-7.16937,0.3025,0.7975,0.549232,12
390,1,-250.5,235.5,-7.23051,0.3025,0.7975,0.549232,12
391,0,-251,236,-7.14052,0.3025,0.7975,0.549232,12
391,1,-251,236.5,-7.11595,0.3025,0.7975,0.549232,12
392,0,-251,236,-7.14052,0.3025,0.7975,0.549232,12
392,1,-250.5,236,-7.20035,0.3025,0.7975,0.549232,12
393,0,-251,236.5,-7.11595,0.323573,0.7975,0.3025,7
393,1,-251,237,-7.09604,0.323573,0.7975,0.3025,7
394,0,-251,236.5,-7.11595,0.323573,0.7975,0.3025,7
394,1,-250.5,236.5,-7.17451,0.323573,0.7975,0.3025,7
395,0,-251,239,-7.08896,0.323573,0.7975,0.3025,7
395,1,-251,239.5,-7.10926,0.323573,0.7975,0.3025,7
396,0,-251,239.5,-7.10926,0.323573,0.7975,0.3025,7
396,1,-251,240,-7.13705,0.323573,0.7975,0.3025,7
397,0,-251,239.5,-7.10926,0.323573,0.7975,0.3025,7
397,1,-250.5,239.5,-7.16165,0.323573,0.7975,0.3025,7
398,0,-251,240,-7.13705,0.3025,0.7975,0.714744,4
398,1,-251,240.5,-7.17152,0.3025,0.7975,0.714744,4
399,0,-251,240,-7.13705,0.3025,0.7975,0.714744,4
399,1,-250.5,240,-7.18871,0.3025,0.7975,0.714744,4
400,0,-251,240.5,-7.17152,0.3025,0.7975,0.714744,4
400,1,-250.5,240.5,-7.22252,0.3025,0.7975,0.714744,4
401,0,-250.5,-150,-6.70015,0.3025,0.446939,0.7975,1
401,1,-250.5,-149.5,-6.70561,0.3025,0.446939,0.7975,1
402,0,-250.5,-150,-6.70015,0.3025,0.446939,0.7975,1
402,1,-250,-150,-6.64997,0.3025,0.446939,0.7975,1
403,0,-250.5,-149.5,-6.70561,0.591378,0.7975,0.3025,2
403,1,-250,-149.5,-6.65616,0.591378,0.7975,0.3025,2
404,0,-250.5,-25,4.93459,0.591378,0.7975,0.3025,2
404,1,-250.5,-24.5,5.01657,0.591378,0.7975,0.3025,2
405,0,-250.5,-25,4.93459,0.591378,0.7975,0.3025,2
405,1,-250,-25,4.90071,0.591378,0.7975,0.3025,2
406,0,-250.5,-24.5,5.01657,0.591378,0.7975,0.3025,2
406,1,-250.5,-24,5.08541,0.591378,0.7975,0.3025,2
407,0,-250.5,-24.5,5.01657,0.591378,0.7975,0.3025,2
407,1,-250,-24.5,4.98231,0.591378,0.7975,0.3025,2
408,0,-250.5,-24,5.08541,0.7975,0.3025,0.468012,8
408,1,-250.5,-23.5,5.14197,0.7975,0.3025,0.468012,8
409,0,-250.5,-24,5.08541,0.7975,0.3025,0.468012,8
409,1,-250,-24,5.05074,0.7975,0.3025,0.468012,8
410,0,-250.5,-20,5.26449,0.7975,0.3025,0.468012,8
410,1,-250.5,-19.5,5.25306,0.7975,0.3025,0.468012,8
411,0,-250.5,-20,5.26449,0.7975,0.3025,0.468012,8
411,1,-250,-20,5.22588,0.7975,0.3025,0.468012,8
412,0,-250.5,-19.5,5.25306,0.3025,0.344645,0.7975,14
412,1,-250.5,-19,5.23691,0.3025,0.344645,0.7975,14
413,0,-250.5,-19.5,5.25306,0.3025,0.344645,0.7975,14
413,1,-250,-19.5,5.21391,0.3025,0.344645,0.7975,14
414,0,-250.5,-19,5.23691,0.3025,0.344645,0.7975,14
414,1,-250,-19,5.19722,0.3025,0.344645,0.7975,14
415,0,-250.5,3.5,5.06107,0.3025,0.344645,0.7975,14
